picture_id,SMILES,url,paper_id
aec99d7a-8038-49d5-8670-e9f07aff9e1d,C[C@H](CC1=CC=C(C=C1)F)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/db23b9b0b22f558ac4a1/segments/page_16_bnw_0.png,db23b9b0b22f558ac4a1
bcba925a-5d67-4699-8344-31ad33299daa,C(C(=O)[R2])[R1].C(=O)([N+]#N)[O-].CS(=O)(=O)[NH2+]C.[AlH]=O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/db23b9b0b22f558ac4a1/segments/page_30_bnw_2.png,db23b9b0b22f558ac4a1
fa1820c0-7b00-432f-9c08-9e0042dbce7f,C(N)[R13],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/db23b9b0b22f558ac4a1/segments/page_30_bnw_3.png,db23b9b0b22f558ac4a1
ed0ab80b-fa00-47fa-aee9-177be6ef0f98,CC[CH]CCC(=O)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/db23b9b0b22f558ac4a1/segments/page_7_bnw_2.png,db23b9b0b22f558ac4a1
55a3bf9c-a5c9-4926-8069-8aa61fbd5380,C([C@@H](NC[R3])[R2])[R1],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/db23b9b0b22f558ac4a1/segments/page_30_bnw_1.png,db23b9b0b22f558ac4a1
e584de79-a0a9-4f2a-98db-3c09ff127ba8,C(=S)([As])[S-],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/db23b9b0b22f558ac4a1/segments/page_30_bnw_4.png,db23b9b0b22f558ac4a1
16b4d0c0-b6ff-4b09-8f6b-c3ae21bc2b58,C(N([R17])[R4])([R2])[X17],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/db23b9b0b22f558ac4a1/segments/page_7_bnw_10.png,db23b9b0b22f558ac4a1
a89d2e8c-0007-4ac9-b49e-a4b7c7bc3282,C1=CC2=C(C(=C1)O)N=C(C=C2O)C(=O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/c0986fb3ab5dbe07d8b3/segments/page_2_bnw_0.png,c0986fb3ab5dbe07d8b3
d0605cc0-0338-4138-b43f-c6a94c3ce9fa,C1=CC(=C(C=C1)N)C(=O)CC(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/c0986fb3ab5dbe07d8b3/segments/page_2_bnw_4.png,c0986fb3ab5dbe07d8b3
5c21fb9b-d459-4914-bb2f-26c8f698c15b,C1=CC(=C(C=C1)NC([R])[R])C(=O)CC(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/c0986fb3ab5dbe07d8b3/segments/page_2_bnw_2.png,c0986fb3ab5dbe07d8b3
e46c8a4b-6da1-45ec-996a-3bd6057e6dad,C1=CC2=C(C=C1)NC=C2CC(C(=O)[O-])[NH3+],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/c0986fb3ab5dbe07d8b3/segments/page_2_bnw_5.png,c0986fb3ab5dbe07d8b3
fc7e4021-d36a-450a-be0f-481e19d89a06,C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/c0986fb3ab5dbe07d8b3/segments/page_2_bnw_1.png,c0986fb3ab5dbe07d8b3
8a1a3ec6-1d18-4484-b55b-2fd7318cf55c,C1=CC2=C(C=C1)N=C(C=C2O)C(=O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/c0986fb3ab5dbe07d8b3/segments/page_2_bnw_3.png,c0986fb3ab5dbe07d8b3
6e09ba8e-b938-43a5-adef-e3933bfa9f1c,C[S+](CC[C@@H](C(=O)[O-])[NH3+])C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d537e698bd4a14fb5eb5/segments/page_2_bnw_0.png,d537e698bd4a14fb5eb5
e3f9bc35-09fb-4bde-b896-975b0df52e28,CC(CC[C@H]([C@H]([C@H](CO)O)O)O)[C@H]1CC[C@]2(C1CCCC2)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d537e698bd4a14fb5eb5/segments/page_2_bnw_4.png,d537e698bd4a14fb5eb5
5d690e70-97d1-4e55-a34b-9713b0b2d4e4,CC(=C)[C@H]1CC[C@]2(C1CC[C@@]3(C2CCC4[C@]3(CCC5[C@@]4(CCC[C@@]5(C)C)C)C)C)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d537e698bd4a14fb5eb5/segments/page_2_bnw_2.png,d537e698bd4a14fb5eb5
e3dc7f85-b84d-46a4-ad64-b2583fb2909c,CC(CC[C@@H]1[C@H]([C@H]([C@H](O1)O)O)O)[C@H]2CC[C@]3(C2CCCC3)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d537e698bd4a14fb5eb5/segments/page_2_bnw_5.png,d537e698bd4a14fb5eb5
58b03ecb-1b6c-461c-9431-4affa9e1de37,C[C@@H](CC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC[C@]5(C4CCCC5)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d537e698bd4a14fb5eb5/segments/page_2_bnw_1.png,d537e698bd4a14fb5eb5
451fa1e3-ad1c-405a-914e-669a7b5f88db,CC(CC[C@H]([C@H]([C@H](CN)O)O)O)[C@H]1CC[C@@]2(C1CCCC2)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d537e698bd4a14fb5eb5/segments/page_2_bnw_3.png,d537e698bd4a14fb5eb5
986ae6f6-c7d6-411a-8064-7cc198e78feb,CC1=CN=C(C(=C1Cl)C)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/cd097e523f90460e960f/segments/page_4_bnw_2.png,cd097e523f90460e960f
cec2908b-ab6d-4625-b1f3-57e487fc4626,CC1=CN=C(C(=C1Cl)C)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/cd097e523f90460e960f/segments/page_4_bnw_1.png,cd097e523f90460e960f
315c29f1-b0eb-41d3-b481-56335f7a8428,C[CH2-].CC1=CN=C(C(=C1C)C)C.[W],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/cd097e523f90460e960f/segments/page_4_bnw_0.png,cd097e523f90460e960f
7c66fb49-737a-4198-aa8d-7d5bfa324136,CC1=NC=C(C(=C1OC)CN=C(C)C(=O)[O-])CF.CS(=O)(=O)CN,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_0.png,d2e74ae5caa796d2d58b
57351d82-b96d-49db-a4fb-e2aa38534ea7,CC1=NC=C(C(=C1OC)C(NCS(=O)(=O)C)N[C@@H](C)C(=O)[O-])CC(C)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_3.png,d2e74ae5caa796d2d58b
6cd0152b-6f20-4316-95d7-793556689635,CC(=O)C(=O)O[O-],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_8.png,d2e74ae5caa796d2d58b
67307daa-4ae0-4ede-87ab-0f0e620262ef,CC1=NC=C(C(=C1OC)CNC(C)(C(=O)[O-])O[2H])C[Tl].CS(=[NH+])C[15NH],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_7.png,d2e74ae5caa796d2d58b
91b4b188-6630-422a-8b20-6a482666d859,C[C@@H](C(=O)OC)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_0.png,d2e74ae5caa796d2d58b
0fb055ff-7db9-4d2b-ac1d-f224c02996dd,[H][C@]([H])(C(=O)[O-])[NH+](CC1=C(C(=NC=C1C[P@])C)[O-])C(C)(C)C(=O)[O-].CS(=O)(=O)CN.[K+].[K+],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_10.png,d2e74ae5caa796d2d58b
555956c9-6d3d-46fe-a088-7efabeea43d5,CC1=NC=C(C(=C1O)CN)C[R],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_2.png,d2e74ae5caa796d2d58b
0022446f-05e7-4e69-9b40-768d49f7b4dc,C[C@@H](C1=CC=CC=C1)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_4.png,d2e74ae5caa796d2d58b
f7c5d345-34f7-488f-bd49-73d35998d939,CC(=O)C(=O)O[O-],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_6.png,d2e74ae5caa796d2d58b
d55b18df-1c59-47ae-880c-70586688b50e,CC1=NC=C(C(=C1OC)C(=[NH+]C(C)C(=O)[O-])[S-])CC(C)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_5.png,d2e74ae5caa796d2d58b
4809edf5-7eb0-458d-9a09-777186509f95,CC1=NC=C(C(=C1[O-])C([NH2+]CS(=O)(=O)C)N[C@@H](C)C(=O)[O-])CF,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_6.png,d2e74ae5caa796d2d58b
0273264e-d6ac-4b62-bcdc-45eb4146e9f7,CC1=NC=C(C(=C1OC)C(NCSC)N[C@@H](C)C(=O)[O-])CC(C)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_9.png,d2e74ae5caa796d2d58b
7a517369-48a5-4456-942a-dd122e4c3c92,CC(=[P])C1=CC=CC=C1,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_2.png,d2e74ae5caa796d2d58b
f6f30cf0-16fb-41d7-a0cf-7a3e3b14039d,[3H]CC1=CN=C(C(=C1CN=C(C)C(=O)[O-])O[3H])C.[3H]OC.CS(=O)(=O)C[NH-].[Y],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_1.png,d2e74ae5caa796d2d58b
aee22199-791c-42c1-bc3b-4efe46bab0c0,CC1=NC=C(C(=C1O)CN)C[R],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_7.png,d2e74ae5caa796d2d58b
442c161c-8b16-499b-9738-4175b2129fb0,CC1=NC=C(C(=C1[O-])C=[NH+]CS(=O)(=O)C)CF,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_5.png,d2e74ae5caa796d2d58b
205728c9-9ec6-4e90-85f8-cd366ff95af9,C[C@H](C1=CC=CC=C1)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_1.png,d2e74ae5caa796d2d58b
7171653e-2f01-49cd-95f3-11f261585102,C[C@H](C1=CC=CC=C1)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_2_bnw_3.png,d2e74ae5caa796d2d58b
6a093667-e65c-4e53-86d4-c2e87a56653e,CC1=NC=C(C(=C1OC)C=[NH+]CS(=O)(=O)C)CC(C)C.C[C@@H](C(=O)[O-])N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d2e74ae5caa796d2d58b/segments/page_3_bnw_4.png,d2e74ae5caa796d2d58b
43518552-a836-4d4a-9331-f92b0d7f4af1,CCCCCCCC[N+](=CC1=C(C(=[NH+]C=C1COP(=O)([O-])[O-])C)[O-])CCCCCCC,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_3_bnw_0.png,d9649fa348cec77bd9a0
8db73107-ced0-478f-a8f9-e03f9a98c5cf,CC1=[NH+]C=C(COP(=O)(=O)=O)C(=C1[O-])CN=C(C(=O)[O-])[R],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_3_bnw_3.png,d9649fa348cec77bd9a0
3b70dc09-6de1-449f-b500-96844be4f5a3,CC1CC(C(C(O1)O[Si](C(C)C)(C(C)C)C(C)C)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_2_bnw_0.png,d9649fa348cec77bd9a0
7ec2dd21-cedd-4971-8ec6-e3ca3e4e51dd,CC1[C@@H](C(C([C@H](O1)OCOC2=C(C=CC=C2C)C(C)C)O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_1.png,d9649fa348cec77bd9a0
275b4b5c-d6a2-4d7c-a262-5c5a946ceb51,CC1[C@@H](C(C([C@@H](O1)OCOCC2=CC=CC=C2)NC(=O)C)O)C=O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_0.png,d9649fa348cec77bd9a0
2f84bf0f-6011-41a1-b35b-1dff5edbb9f5,CC1[C@@H](C(C([C@H](O1)OCOC(C)(C)C)O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_5.png,d9649fa348cec77bd9a0
1375dd75-9a70-4f18-8a6a-4015307d3f57,CC(=O)NC1(C([C@H]2C(=O)C1OC23CCCCO3)O)NC(=O)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_6.png,d9649fa348cec77bd9a0
8bf85c9a-743b-433d-97eb-6d30965462ea,CC1=[NH+]C=C(COP(=O)=O)C(=C1OI)C=[N+]([X]([H])(C(=O)[O-])[R])[S-].C(CC1CC1)CN,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_3_bnw_2.png,d9649fa348cec77bd9a0
30372f37-f090-47a9-8a7a-78702bc9b5fb,CC(C)[Si](C(C)C)(C(C)C)O[C@H]1C(C([C@H](C(O1)CO)O)O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_2_bnw_4.png,d9649fa348cec77bd9a0
afce704d-9bf6-4118-8323-66b91fb3fc73,C(C1[C@@H](C(C([C@H](O1)OP(=O)=O)O)O)O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_2_bnw_6.png,d9649fa348cec77bd9a0
944f759d-2d75-4f9c-ac37-b050566fa0ba,CC1C(=O)C(C([C@H](O1)OS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C)O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_2.png,d9649fa348cec77bd9a0
c2a5eb25-c4e4-46ca-8a14-6be668005c5b,CC1[C@@H]2C(C([C@H](O1)OC2(C)C)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_3.png,d9649fa348cec77bd9a0
62c059d3-db69-41f8-b61e-b5683d77ec82,C#CCCC[NH3+],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_3_bnw_5.png,d9649fa348cec77bd9a0
01932a61-22ca-43da-9ee0-66f8ace566b7,CC1[C@@H]2C(C([C@H](O1)O[Si](C(C)C)(C(C)C)C(C)C)O)N(C2)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_2_bnw_2.png,d9649fa348cec77bd9a0
7dc4bafa-d431-4ab9-aa83-a2ba7b801a5a,[3H]N([3H])CC1=C(C(=[NH+]C=C1COP(=O)([O-])[O-])C)[O-].C(C[NH3+])C[NH3+],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_3_bnw_1.png,d9649fa348cec77bd9a0
cf68929b-16d7-41a8-a519-fa116adeb191,CC(=O)NC1(C([C@H](C(O[C@H]1OCOC2=C(C=CC=C2)C(=C)C)C)N)O)NC(=O)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_4.png,d9649fa348cec77bd9a0
7947ce40-8e69-4c41-b504-391e5431a516,CC1C(=O)C(C([C@H](O1)O[Si](C(C)C)(C(C)C)C(C)C)O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_2_bnw_5.png,d9649fa348cec77bd9a0
4ac455c7-4a93-4c78-9bb4-8384b63522c8,CC1[C@@H]2C(C(=O)[C@@H](O1)C(O2)O[Si](C(C)C)(C(C)C)C(C)C)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_2_bnw_1.png,d9649fa348cec77bd9a0
b8d46db8-b359-4dd4-a39e-50760aba9abb,CC1[C@@H](C(C([C@H](O1)O[Si](C(C)C)(C(C)C)C(C)C)O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_2_bnw_3.png,d9649fa348cec77bd9a0
e0653744-ee8c-4946-a44f-1892f345aab5,CC1[C@@H]2C(O[C@H](O1)C(C2=O)O)C(C)C,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/d9649fa348cec77bd9a0/segments/page_7_bnw_7.png,d9649fa348cec77bd9a0
cad2a29a-7ec7-475a-b5a1-ac68b1a99e69,C(CS)C(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_6_bnw_1.png,ceec22890651405555d6
bb21c669-c005-435e-a88b-0fbaffd213ba,C(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_15_bnw_4.png,ceec22890651405555d6
73f28a8a-5cf5-4d9e-b9ef-a92e4414391d,CC1=NC=C(C(=C1O)CN)COP(=O)(O)O.[Al],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_4_bnw_5.png,ceec22890651405555d6
9f09e794-3f99-42ac-8e4f-5f5f2864fd00,C1C(NC2=C(N1)N=C(N=C2O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_15_bnw_0.png,ceec22890651405555d6
55f3a0c3-8a1d-44d6-8f68-3f2c4ee17371,C1=CC2=C(C=C1)NC=C2CC(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_3.png,ceec22890651405555d6
820767b9-5cf2-4fd2-9694-4eb006ee917a,C(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_15_bnw_3.png,ceec22890651405555d6
2d1f2671-3c3f-4169-b362-8be134add694,CC(C)(C(=O)[O-])[R],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_16_bnw_1.png,ceec22890651405555d6
2d7826da-8b97-40ac-beed-06794c6ee763,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_4_bnw_3.png,ceec22890651405555d6
45828a14-eb66-47c1-863f-e703c01bc1f9,C(=O)(C(=O)[R2])[O-],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_16_bnw_2.png,ceec22890651405555d6
d580ff6f-c22f-4fb3-9d6e-d133a5d6fa36,C1C2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_15_bnw_2.png,ceec22890651405555d6
5c7acce4-3bc3-4fa1-a654-c83580ee4341,CC(C)(C(=O)[O-])[R],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_16_bnw_0.png,ceec22890651405555d6
a80d44bc-d9e7-4b23-8b13-0af3bbb16919,C1=CC(=C(C=C1)NC=O)C(=O)CC(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_4.png,ceec22890651405555d6
314e28b4-2c37-4ab0-880a-70918e437e43,C1=CC(=C2C(=C1)C(=CC(=N2)C(=O)O)O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_0.png,ceec22890651405555d6
da1bb430-bfb5-4922-933a-2c755918cffa,CC1=NC=C(C(=C1O)CN)CO,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_4_bnw_2.png,ceec22890651405555d6
704dbaef-b813-431f-818f-04aa995aafe4,C(C(C(=O)O)N)S,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_6_bnw_2.png,ceec22890651405555d6
f57c377d-91c9-4977-9f3a-0140d51d2b3d,C(CSCC(C(=O)O)N)C(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_6_bnw_0.png,ceec22890651405555d6
71ec8b99-e51f-4123-8aa4-2bc81d49b656,C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_7.png,ceec22890651405555d6
421f99a4-a246-4215-a514-2479a2f686e7,C1=CC=C(C=C1)N.C(C(C(=O)O)N)C(=O)C1=CC=CC=C1,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_5.png,ceec22890651405555d6
9fc7685a-10d7-45eb-942e-c640f19c99e4,C(C(C(=O)O)N)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_15_bnw_1.png,ceec22890651405555d6
35e9df71-2c26-4128-a81b-54c782d0ab00,C1=CC(=C(C(=C1)O)N)C(=O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_6.png,ceec22890651405555d6
b6655050-7c32-48a5-be8f-283774052e94,C1=CC2=C(C=C1)N=C(C=C2O)C(=O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_2.png,ceec22890651405555d6
daf28e72-dae2-404e-9911-8689f22c9ba5,CC1=NC=C(C(=C1O)C(=O)O)CO,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_4_bnw_1.png,ceec22890651405555d6
c5107703-3f71-458f-9b52-11ace8d24392,[H][C@]([2H])(C1=C(C(=NC=C1COP(=O)(O)O)C)O)C(=O)[2H],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_4_bnw_6.png,ceec22890651405555d6
ccb4892f-f057-4e5f-86a7-40a71ec418fa,C1=CC(=C(N=C1)C(=O)O)C(=O)O,/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_5_bnw_1.png,ceec22890651405555d6
f6c26980-327d-4b47-89eb-3b977e97e4e8,[H][C@]([2H])(C1=C(C(=NC=C1CO)C)O)C(=O)[2H],/user/mahaohui/IMG2SMILES/collect_NCBI/example_pictures/ceec22890651405555d6/segments/page_4_bnw_4.png,ceec22890651405555d6
